carrier,bus,2013-01-01,2013-01-08,2013-01-15,2013-01-22,2013-01-29,2013-02-05,2013-02-12,2013-02-19,2013-02-26,2013-03-05,2013-03-12,2013-03-19,2013-03-26,2013-04-02,2013-04-09,2013-04-16,2013-04-23,2013-04-30,2013-05-07,2013-05-14,2013-05-21,2013-05-28,2013-06-04,2013-06-11,2013-06-18,2013-06-25,2013-07-02,2013-07-09,2013-07-16,2013-07-23,2013-07-30,2013-08-06,2013-08-13,2013-08-20,2013-08-27,2013-09-03,2013-09-10,2013-09-17,2013-09-24,2013-10-01,2013-10-08,2013-10-15,2013-10-22,2013-10-29,2013-11-05,2013-11-12,2013-11-19,2013-11-26,2013-12-03,2013-12-10,2013-12-17,2013-12-24,2013-12-31
AC,DE1 1,-1868.6567531653272,1990.386213348002,1489.2720929930001,-5244.099313870345,5084.873768275672,245.611946695999,2361.675062157494,809.6066955609999,1829.6446084304953,8454.031155260673,-141.40205942450302,6988.458449531672,7824.687827301001,2903.413721459476,8157.440327045,7712.997460832672,9721.275578298675,8231.583010031494,8362.765277006,9633.110036187998,8831.925621878001,7263.004371883999,8179.467898872498,8343.609683336674,8117.115021786001,8792.172255145999,8534.178575423,9654.006381804,8426.985563005002,9356.828523164493,8997.639293289674,9698.787335932004,9350.024500437674,8597.455302531494,9698.795088312676,9444.322631341598,8493.528265938001,9013.377303058998,8570.390071381997,8054.010877641918,9608.78686385613,8260.984396445492,7268.942668996673,7388.552692748001,35.32022287697873,2319.6290017190004,1615.395848457999,2040.5712389230002,8418.330980041,9514.241023100492,7184.04538252,5582.626750876672,5170.618393093
AC,DE1 2,3108.9496310878208,5029.447740798998,5632.093064122917,5815.8578581211,7032.603233415565,4342.899011513,5003.728734525516,4582.208572699,4408.185816932717,6897.5350681687005,3960.474776306893,6782.189029883768,2929.5176522700003,4192.555165566917,5230.128572623923,7696.381597251329,6113.272365878829,5709.2813658569185,7466.134536928112,5039.105839057002,7991.616097111917,7405.497799054122,5198.944906741816,6632.338405236709,7016.875026834989,7097.268211795999,5282.6597586441685,6372.309449654801,6481.688809409021,5806.5731704941145,7454.052520667312,7974.8627949598595,6329.422506533316,6629.00906108216,7027.297395908135,6620.828638226915,7935.028105785918,7602.725158371001,7513.181453618495,7351.976720317112,8340.397896835,9341.80342491598,9765.565938614993,9837.193295192994,8396.648652974998,5705.131686197801,5750.762476552001,5848.585713976281,9004.049969766074,9064.789337418915,8185.363327670939,5798.4844578391085,5608.231456791657
AC,DE1 3,6536.893909243587,6686.436961495998,7027.033080810659,7209.526814056,8405.865070715112,6089.855511092997,6740.334127270661,6225.899588548,6078.496428878664,9509.376319610004,9699.927176711955,9090.530641849282,4422.139838451001,5481.960759302657,8373.865568283003,8876.834828039628,9691.574309715,8148.0544543966735,9038.886849497789,8852.931394617004,9553.025461746001,8317.536034890987,7677.1024659516825,8832.757097919755,8718.307643688991,9035.510658841007,8833.441276152998,8423.308930049998,8688.538559932887,8582.732287075662,9216.086618702786,9658.295338656982,8388.393029815004,8733.96907924589,8852.937343227,8926.126844082017,9396.890668396003,9285.768500764,9269.527064528282,9172.20362336578,10121.549559722996,9516.652012028824,10289.38224060001,10130.425861566007,9699.467168065,6965.258524834996,6769.400980985007,7224.894348256499,10654.647937373982,10920.0926818454,9512.916558265462,8329.626973755789,8106.306496675813
AC,DE1 4,-5579.800818376797,-11344.200890115002,-8644.286787210032,-2465.845888744856,-5056.658877514047,-1488.9496674379989,-3053.69576195792,-3629.0851673829993,-1796.4720987969995,-1256.7560351124607,-267.38567299261376,-3170.1335944417087,-239.59628641727204,-1358.169925091127,-921.4180177349995,-95.24311758483123,1259.6940003011687,1413.8064856680735,1245.7749591544002,-92.15453400799913,267.8620371218949,-2613.487238640507,297.2967863480717,1286.9276761821682,394.6450345962994,-1384.5151849570002,1885.6101460527998,-222.1701490140008,-64.0355513047887,525.7398522922726,1831.2434557021693,1218.3943308059997,-601.9343657330678,-1289.3107288159272,-1446.5389959582726,-1721.050673814128,723.7093399152018,-1020.7365444739003,145.60875305967238,-1567.81862561143,-285.3386988088996,-223.86514465080108,-5152.5394575351,-4842.944284937497,-1076.2974830638009,-1959.1080938740006,-2074.496078168623,-4138.6015695526,-5510.1863339673,-166.9848605896259,-5050.665390327201,-4188.022752363662,-4065.6961450282
AC,DE1 5,-15686.341595518688,-1392.2909097841016,-6673.871947569901,-9115.313984477652,-15518.804328293034,-6856.634511190001,590.3445981894474,-9318.526036906002,-2015.0562567017512,-14997.352572903128,-9992.385423266654,-13818.176850718486,-5174.2710765548,-3958.125152672853,-5259.029757416897,-7138.611965728128,-2218.4548701651265,115.6213049081457,-1755.4355090170002,2332.2032783839004,-4228.004555543755,-9171.532771882828,166.92492073294784,-4598.949842454128,-5754.467325586,-8562.996226649002,2917.217448477462,777.0073860420997,202.7673431378994,1524.7184550004472,-1142.1961368927296,-2271.033986282802,-2332.9082187409285,-5000.303714603453,-4198.734808858329,-2741.113484054953,-3844.1901211819027,-6643.367910360999,-4511.935724188799,-9300.6553225641,-6462.288798825054,-7394.237133831294,-15165.813888272512,-15897.287732935303,-8991.7093069008,-4412.298854896999,-2547.7176453602015,-11557.353968859397,-15841.996473964871,-9358.227366071453,-15012.717735135457,-14639.016654404657,-13439.179035051544
AC,DK1 0,-6.714395519509537,1862.34885419766,1514.477916699029,531.2570375823902,163.98571967119926,1720.0235823774995,1914.7531637212994,1018.3674947877996,776.9404474963001,-1137.8722057166005,219.97723474350062,-149.26834867039963,2470.9418771412998,2550.790779809901,527.2897845291004,-635.5540516156002,-106.08512059660018,1294.0224887974007,299.7994218439002,1174.7755255699997,-3065.5220833,-3065.5220833,-1968.8352227295,-2179.7968015878996,-3065.5220833,-3065.5220833,-2180.1810970598,-3065.5220833,-3065.5220833,-1446.8328405664001,-2000.3323172953399,-3065.5220833,-3065.5220833,-2037.2856520111,-3065.5220833,-3065.5220833,-2966.5793727593004,-3065.5220833,-2096.1531658177,-3065.5220833,-3065.5220833,-2356.9334422739003,-1877.3429345740997,-739.4715716756439,1021.3043054926002,-3065.5220833,-2767.0243235444,-1928.1107288039818,-1049.0248785505196,-3065.5220833,-1289.4779552597097,-1565.63397803409,-2006.5631989935005
AC,DK2 0,-2377.34365644,-2377.34365644,-2377.34365644,-2377.34365644,-2377.34365644,-2377.34365644,-2377.34365644,-2377.34365644,-2377.34365644,-2377.34365644,-2377.34365644,-2377.34365644,-2377.34365644,-2377.34365644,-2377.34365644,-2377.34365644,-1794.7237142677996,-1061.1717475366002,-1569.4838523293502,-1683.8438880049,1080.1056839014,907.6024817878999,2228.6185531901997,-158.01284112,1129.1052143340698,-758.1351528770999,1639.58482395904,-27.07157102650035,1167.1233908064798,1843.8845896621701,-961.8974983887801,664.5925057630998,824.1490315374698,1424.8021116534403,850.2158102794599,648.6540276297999,1395.0298718202303,942.67376715958,1658.38923907405,662.5141566417998,820.3016096883,1292.23466414779,-1526.92043563881,-1154.5745533212498,-1468.06156112815,661.5178662077201,1417.056268551744,-1810.3584981975102,-1083.36531220661,726.8663038539601,-1194.82747213429,-1132.2411784023,-1436.5362791233003
AC,FR1 0,-374.4569206575193,-6978.57014801686,6092.712558342172,1191.0166557600005,-6465.2826598775155,-9271.499756771227,-17266.558554315874,-7071.718298000002,-16491.173251188357,-12281.045495857526,-12053.738862769484,-16028.12722097752,-19618.538031780907,-17137.732564167036,-17385.70576760849,-17249.962678291857,-18346.087392746456,-16986.3798995792,-16913.329007772692,-14676.75326393532,-1865.901368336484,-2202.0346270100054,-11035.044158288893,-11267.00051176779,-8435.702307610645,-11325.968786833902,-15047.425123281739,-10445.963441493728,-15650.701787765885,-15195.201480982063,-17506.089599079245,-17960.423155310436,-17581.532093427722,-16053.020161860137,-18281.052807795597,-14336.626866587656,-15877.025136795168,-17588.131429773464,-17379.225615096955,-16990.82751663035,-16275.326267959685,-16316.503432159767,10473.551441776526,1326.4364040644423,-15491.180832807522,-13937.839666785772,-10598.261279598046,-337.4036454600007,-2783.5714555210234,-10606.549527616848,-4110.474736493944,-356.40812556894264,7353.194827562964
AC,LU1 0,781.468358856143,722.0951919272402,819.5906066075701,812.0130951507999,821.0011659369832,770.12487099332,719.2654133869601,785.188665995,686.0914428763803,848.3463241814532,687.0123420345302,841.577493851943,664.4471502586,687.6857370413,586.6855325593101,800.1964190899132,805.5468070210131,605.4870125525703,674.97268336607,675.3710744068101,713.6357914532999,550.2868865615999,637.5409679149701,798.5918892554132,607.8992990223,700.27884394801,701.6866648345003,712.6327784089999,693.3357543091001,618.7985974210502,804.9051608722132,662.8249664905102,663.5509516427431,525.7122459613201,833.3870938375231,636.0527312348299,521.4835074026302,594.4119748147099,610.3972167087002,721.945576585123,638.01109791458,529.9805550570901,694.6255867808131,570.3500713256899,522.5017834012701,661.5678054351,649.37312350037,788.0084670927031,788.3230870589599,752.8760231562103,694.98108217655,572.9636265018831,492.59458849146
AC,NL1 0,-6170.438460899999,-4453.453444530001,-12072.8308992,-11653.307459239184,-10863.675496120915,-7084.054180472956,-3319.2659886700003,-3183.580305300002,5726.145432577794,-7846.403265900002,-4610.532609000002,-10508.41144249611,1082.3848073999998,-2194.1770498999995,-1738.3325476,-6850.583969300001,1099.1622265000005,2641.83197544,-7957.2213541,5121.44003856,-5071.9611793,-2720.6906583,2153.5599864000014,-7489.4431294000005,-5758.6390852,-446.8940275999994,4433.49676403,7772.550111230001,7172.369549492501,7263.722298336125,950.7701583999983,1720.1459104000005,-423.09199699999954,6016.5832367016665,-461.8443494000003,6434.08990728,-5635.7871932,-1295.2660358999983,-3952.971888600001,-6842.912082300001,-4475.216734600001,-6476.167685999999,-14264.061938620001,-14264.061938620001,-8327.1926953,-6559.101456050001,-9518.63869569985,-7214.205169300001,-12317.540112758306,-8859.323519699998,-12973.11875318081,-14264.061938620001,-14264.061938620001
AC,NO2 0,5098.77652631,-1394.7811449274705,4668.9268123745005,5098.77652631,5098.77652631,-4439.456087752032,-3101.8533722467496,5098.77652631,5098.77652631,-2945.0727114364026,5098.77652631,5098.77652631,-3418.3511413489005,5098.77652631,5098.77652631,5098.77652631,85.24873031519928,5098.77652631,5098.77652631,4603.948558665813,-5098.77652631,-5098.77652631,-5098.77652631,-5098.77652631,-5098.77652631,-5098.77652631,-5098.77652631,-5098.77652631,-5098.77652631,-5098.77652631,-5098.77652631,-5098.77652631,-3889.7893356695668,-5098.77652631,-5098.77652631,-5098.77652631,3072.479055487269,4708.503586296142,-5098.77652631,-5098.77652631,-5098.77652631,1685.466081420498,-5098.77652631,1670.3552762460486,-1593.1166596862504,2856.4769012401416,2041.6535489418568,3740.768648074518,4720.305362167004,-5098.77652631,5098.77652631,1913.8954465713007,189.3911252688822
AC,PL1 0,-2129.8738846448186,2204.8305443386234,3321.624143960467,2555.620749628076,-3136.6551244226466,6317.481072789959,4162.583000889658,2198.5510258066033,2388.0300793029987,1693.091029477997,5048.924779745999,4526.519790570725,1427.219975664003,6292.019441608782,3666.673087201997,1698.0111849497853,3135.9624951197866,4538.1573607470955,6682.808318232,436.91914903200177,4020.772996782001,-1646.499366428,7356.349210844663,5120.026581955164,5602.815451424003,2381.702322722001,5635.324925348001,1434.2225369590005,2117.111311645999,5750.302936788528,4411.792555577264,3646.9661898839977,2247.9651780327854,4452.19923235966,2932.4879602287765,1818.6615812878613,7120.606465949131,1768.7298197916618,5073.627386130997,4936.757473767984,4968.027934375195,4504.154775463399,-3250.852873368498,-3019.5649935196984,4470.090147606001,5821.142344073871,5661.972538652773,-833.2912195952995,-3319.2615770345947,3878.9922783128422,-2953.053409178772,-4084.7051814145816,908.5309133104624
AC,SE2 0,-2721.43286987,3772.1248013674704,-2291.5831559345006,-2721.43286987,-2721.43286987,6816.7997441920315,5479.197028686749,-2721.43286987,-2721.43286987,5322.416367876403,-2721.43286987,-2721.43286987,5795.6947977889,-2721.43286987,-2721.43286987,-2721.43286987,1709.4749839526003,-4037.6047787733996,-3529.29267398065,-2920.104670660913,4018.6708424086,4191.1740445221,2870.1579731198003,5256.78936743,3969.67131197593,5856.9116791871,3459.19170235096,5125.8480973365,3931.6531355035204,3254.89193664783,6060.67402469878,4434.1840205469,3065.640304132097,3673.97441465656,4248.56071603054,4450.1224986802,-4467.508927307499,-5651.177353455722,3440.3872872359498,4436.2623696682,4278.4749166217,-2977.700745568288,6625.69696194881,-515.7807229247987,3061.1782208144004,-3517.9947674478617,-3458.709817493601,-1930.4101498770076,-3636.9400499603944,4371.91022245604,-3903.94905417571,-781.6542681690007,1247.1451538544181
DC,BE1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DC,DE1 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DC,DE1 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DC,DE1 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DC,DE1 4,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,600.0,600.0,600.0,-600.0,600.0,600.0,600.0,600.0,600.0,600.0,-600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,-600.0,600.0,459.3838698391139,-600.0,600.0,600.0,600.0,600.0,600.0
DC,DE1 5,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,600.0,600.0,600.0,-600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,-600.0,-600.0,-600.0,600.0,600.0,600.0,-418.5066894952338,600.0,-600.0,-600.0,-600.0
DC,DK1 0,-2290.0,-2290.0,-2290.0,-2290.0,-2290.0,-2290.0,-2290.0,-2290.0,-2290.0,-2290.0,-2290.0,-2290.0,-2290.0,-2290.0,-2290.0,-2290.0,-2290.0,-2290.0,-2290.0,-2290.0,1324.5289410240998,867.3085666492991,2290.0,-10.0,2258.0231679822,485.755202924999,2290.0,1528.1484589868996,2290.0,2290.0,1268.4888982580399,2021.4473567655998,822.7888217315001,2290.0,1358.062096030099,1682.8488628701007,2290.0,1837.4186855767998,2290.0,488.81966425480005,1391.9474058684002,2290.0,-2290.0,-2290.0,-2290.0,200.58631277449967,2290.0,-1378.6383332763178,-2290.0,252.5837720485498,-2290.0,-2290.0,-2290.0
DC,DK2 0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,-234.52894102409994,0.0,-1200.0,1200.0,-1168.0231679822,0.0,-1200.0,-438.14845898689975,-1200.0,-1200.0,1021.5111017419601,-931.4473567655998,-1200.0,-1200.0,-1200.0,-1200.0,-1200.0,-1200.0,-1200.0,-1200.0,-1200.0,-1200.0,0.0,0.0,1200.0,-1200.0,-1059.383869839114,1200.0,0.0,-1200.0,0.0,0.0,0.0
DC,FR1 0,2000.0,2000.0,2000.0,2000.0,2000.0,564.4339669937881,656.223432789011,-2000.0,-2000.0,2000.0,-2000.0,2000.0,-2000.0,-2000.0,-2000.0,2000.0,-1129.8065222432983,-2000.0,2000.0,-2000.0,-802.6443121731992,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-1295.5051846912938,-2000.0,-2000.0,-2000.0,-1923.296533827393,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,-2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,-2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
DC,GB0 0,-2644.9127467119897,-3147.95246168048,-2788.3532756462,-2510.079503910001,-11.911158174699949,-1343.4777587759982,-1295.403788073811,2757.8885975787002,2395.024174109,-2408.8209710704996,2743.8711876838,-89.40324186999987,3240.1811788339,2868.5426949141,1362.7888751824,-2315.2983337036,558.1256966399983,1211.0035289194,-2272.8639718274,3016.5641641542,170.1360172463992,2841.7997202917,2737.4788646055,2934.9052673649003,3122.8238870648,3071.5938827632,1013.2864924991,2558.7968230412,2488.2300000040013,2672.6108963741262,2552.481812510394,2979.2409492056,1114.0658969571,2772.754626128066,1142.5899841503929,917.6818056265,1348.9486880199,1190.4993025621,995.2671386836998,1451.7783914364,1005.1692598919001,3045.1289764097,-440.1996859584999,-579.1433134821,-2774.4231786624,-2731.57770029232,-1106.711160117869,2924.27852753912,-463.6984066976398,-1957.29372458396,226.8090760918999,-131.35736596018,168.21048061459987
DC,GB3 0,-355.08725328801006,147.95246168047998,-211.64672435380004,-489.92049606384,-988.0888418253,-220.95620821779,-360.81964471519996,242.1114024213,604.9758258910001,-591.1790289295002,256.1288123162,-910.5967581300001,-240.1811788339,131.45730508590003,-362.78887518240003,-684.7016662964002,-428.31917439669996,-211.0035289193999,-727.1360281726002,-16.5641641542,-367.4917050732,158.2002797083,262.52113539450005,65.09473263509994,-122.82388706479998,-71.59388276319993,-13.286492499100007,441.2031769588,336.10219414849996,307.528375102,-256.97662781910003,20.75905079439997,-114.0658969571,195.44157833360003,-219.29345032299995,82.31819437349998,-348.9486880198999,-190.4993025621,4.732861316300102,-451.77839143639994,-5.169259891900026,-45.12897640969999,-559.8003140415001,-420.8566865179,-225.57682133759994,-268.42229970768005,-3.2982311819798724,75.72147246087997,-536.3015933023602,-1042.70627541604,-1226.8090760919,-868.64263403982,-1168.2104806145999
DC,NL1 0,300.0,300.0,300.0,299.9999999738412,-1700.0,300.0,300.0,-1700.0,-1700.0,300.0,-1700.0,-1700.0,-1700.0,-1700.0,300.0,300.0,300.0,300.0,300.0,-1700.0,1700.0,-300.0,-300.0,-300.0,-300.0,-300.0,1700.0,-300.0,-124.3321941525013,-280.1392714761263,-300.0,-300.0,1700.0,-268.19620446166584,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,-300.0,-1700.0,-1700.0,300.0,1700.0,-189.99060870015114,-300.0,-361.77081354169195,1700.0,-1700.0,-1700.0,-1700.0
DC,NO2 0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,1840.0,-1840.0,-1840.0,-1840.0,-1840.0,-1840.0,-1840.0,-1840.0,-1840.0,-1840.0,-1840.0,-1840.0,-1840.0,-372.78882173150015,-1840.0,-908.0620960300989,-1232.8488628701007,-1840.0,-1387.4186855767998,-1840.0,-38.819664254800045,-941.9474058684002,-1840.0,1840.0,1840.0,1840.0,249.41368722550033,-1840.0,440.0,501.77081354169195,197.4162279514502,1840.0,1840.0,1840.0
DC,PL1 0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,-600.0,557.1122047515662,-600.0,-600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,-600.0,600.0,600.0,600.0,-600.0,600.0,600.0,-600.0,600.0
DC,SE2 0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,592.8877952484338,1750.0,1750.0,-1750.0,-1527.308566649299,-1750.0,550.0,-1750.0,-1145.7552029249991,-1750.0,-1750.0,-1750.0,-1750.0,-1750.0,-1750.0,-1750.0,-1750.0,-1750.0,-1750.0,-1750.0,-1750.0,-1750.0,-1750.0,-1750.0,-1750.0,550.0,550.0,1750.0,-1750.0,-1750.0,-1561.3616667236822,1568.5066894952338,-1750.0,550.0,1750.0,550.0
Combined-Cycle Gas,AT1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combined-Cycle Gas,BE1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combined-Cycle Gas,CH1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combined-Cycle Gas,CZ1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combined-Cycle Gas,DE1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combined-Cycle Gas,DE1 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combined-Cycle Gas,DE1 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combined-Cycle Gas,DE1 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combined-Cycle Gas,DE1 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combined-Cycle Gas,DE1 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combined-Cycle Gas,DK1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combined-Cycle Gas,DK2 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combined-Cycle Gas,FR1 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
